"","nb_enhancer_hyper","nb_enhancer_hypo","nb_enhancer_unchanged","total_enhancers","percent_hyper","DM"
"MRPL52",2,0,20,22,9.09090909090909,2
"MRPL53",2,0,13,15,13.3333333333333,2
"MRPL9",2,0,29,31,6.45161290322581,2
"MRPS11",2,0,40,42,4.76190476190476,2
"MRPS17",2,1,17,20,10,3
"MSANTD4",2,0,22,24,8.33333333333333,2
"MSMP",2,0,5,7,28.5714285714286,2
"MTAP",2,2,33,37,5.40540540540541,4
"MTCH1",2,0,16,18,11.1111111111111,2
"MTCH2",2,0,23,25,8,2
"MTF1",2,0,15,17,11.7647058823529,2
"MTHFD2",2,0,21,23,8.69565217391304,2
"MTHFD2L",2,0,17,19,10.5263157894737,2
"MTRR",2,0,39,41,4.8780487804878,2
"MUSTN1",2,0,8,10,20,2
"MUTYH",2,0,9,11,18.1818181818182,2
"MYBPC1",2,2,11,15,13.3333333333333,4
"MYC",2,1,30,33,6.06060606060606,3
"MYCBP2",2,1,15,18,11.1111111111111,3
"MYCN",2,0,14,16,12.5,2
"MYCNOS",2,0,14,16,12.5,2
"MYH11",2,0,27,29,6.89655172413793,2
"MYL6",2,0,6,8,25,2
"MYL6B",2,0,6,8,25,2
"MYO18A",2,0,14,16,12.5,2
"MYO6",2,2,26,30,6.66666666666667,4
"MYPN",2,2,19,23,8.69565217391304,4
"MYRFL",2,1,12,15,13.3333333333333,3
"N4BP2L2",2,0,10,12,16.6666666666667,2
"NAA25",2,0,7,9,22.2222222222222,2
"NAA40",2,0,6,8,25,2
"NAE1",2,0,6,8,25,2
"NAIF1",2,0,3,5,40,2
"NANOS3",2,0,8,10,20,2
"NAP1L1",2,5,28,35,5.71428571428571,7
"NAPG",2,1,15,18,11.1111111111111,3
"NAV2-AS1",2,1,6,9,22.2222222222222,3
"NAV2-AS4",2,1,11,14,14.2857142857143,3
"NBEAL2",2,0,10,12,16.6666666666667,2
"NCAPG2",2,2,16,20,10,4
"NCBP2",2,0,11,13,15.3846153846154,2
"NCBP2-AS1",2,0,10,12,16.6666666666667,2
"NCKAP1L",2,0,2,4,50,2
"NCL",2,2,23,27,7.40740740740741,4
"NCOA4",2,0,12,14,14.2857142857143,2
"NCOR1",2,1,31,34,5.88235294117647,3
"NCR3LG1",2,1,14,17,11.7647058823529,3
"NDEL1",2,0,14,16,12.5,2
"NDRG1",2,0,9,11,18.1818181818182,2
"NDUFA4",2,1,5,8,25,3
"NDUFA8",2,0,2,4,50,2
"NDUFAF2",2,0,4,6,33.3333333333333,2
"NDUFB2",2,0,9,11,18.1818181818182,2
"NDUFB2-AS1",2,0,9,11,18.1818181818182,2
"NDUFB5",2,2,20,24,8.33333333333333,4
"NDUFB7",2,0,2,4,50,2
"NDUFC2",2,0,8,10,20,2
"NDUFC2-KCTD14",2,0,8,10,20,2
"NECAB2",2,0,8,10,20,2
"NEDD4L",2,4,18,24,8.33333333333333,6
"NEDD9",2,1,25,28,7.14285714285714,3
"NELFCD",2,0,5,7,28.5714285714286,2
"NEURL4",2,0,13,15,13.3333333333333,2
"NEUROG1",2,0,8,10,20,2
"NFAT5",2,1,18,21,9.52380952380952,3
"NFE2L1",2,0,3,5,40,2
"NFKB1",2,0,14,16,12.5,2
"NFKBIA",2,1,12,15,13.3333333333333,3
"NFKBIE",2,0,8,10,20,2
"NFKBIZ",2,2,20,24,8.33333333333333,4
"NFS1",2,0,15,17,11.7647058823529,2
"NFYC",2,0,7,9,22.2222222222222,2
"NGLY1",2,3,40,45,4.44444444444444,5
"NHLRC2",2,1,3,6,33.3333333333333,3
"NIM1K",2,0,2,4,50,2
"NIPSNAP1",2,0,2,4,50,2
"NIT2",2,1,13,16,12.5,3
"NKX2",2,0,25,27,7.40740740740741,2
"NLGN2",2,0,7,9,22.2222222222222,2
"NMRK1",2,1,16,19,10.5263157894737,3
"NNT",2,0,11,13,15.3846153846154,2
"NNT-AS1",2,0,11,13,15.3846153846154,2
"NOA1",2,0,28,30,6.66666666666667,2
"NOLC1",2,0,14,16,12.5,2
"NPHP3",2,1,29,32,6.25,3
"NPHP3-AS1",2,1,29,32,6.25,3
"NPL",2,2,40,44,4.54545454545455,4
"NPM2",2,0,3,5,40,2
"NPPC",2,1,27,30,6.66666666666667,3
"NR1I3",2,0,9,11,18.1818181818182,2
"NR2C1",2,0,6,8,25,2
"NR2F2",2,1,14,17,11.7647058823529,3
"NRD1",2,1,5,8,25,3
"NREP-AS1",2,1,11,14,14.2857142857143,3
"NSMCE2",2,1,45,48,4.16666666666667,3
"NSRP1",2,0,9,11,18.1818181818182,2
"NT5C2",2,0,3,5,40,2
"NUDCD2",2,2,21,25,8,4
"NUDT14",2,0,11,13,15.3846153846154,2
"NUDT16L1",2,1,27,30,6.66666666666667,3
"NUDT4",2,1,35,38,5.26315789473684,3
"NUP107",2,1,15,18,11.1111111111111,3
"NUPL2",2,0,15,17,11.7647058823529,2
"NVL",2,1,24,27,7.40740740740741,3
"NXPE3",2,0,8,10,20,2
"NXPH1",2,1,14,17,11.7647058823529,3
"OAZ3",2,0,29,31,6.45161290322581,2
"OGFOD2",2,0,6,8,25,2
"OPA1-AS1",2,3,18,23,8.69565217391304,5
"OR10J1",2,0,2,4,50,2
"OR10R3P",2,0,19,21,9.52380952380952,2
"OR13A1",2,1,15,18,11.1111111111111,3
"OR2AJ1",2,0,4,6,33.3333333333333,2
"OR2M4",2,0,2,4,50,2
"OR2T1",2,0,10,12,16.6666666666667,2
"OR2V2",2,0,6,8,25,2
"OR4D6",2,0,1,3,66.6666666666667,2
"OR7E155P",2,1,8,11,18.1818181818182,3
"OR7E37P",2,1,8,11,18.1818181818182,3
"ORAOV1",2,0,32,34,5.88235294117647,2
"ORC5",2,0,14,16,12.5,2
"ORC6",2,0,14,16,12.5,2
"OSBPL6",2,0,8,10,20,2
"OSBPL7",2,0,4,6,33.3333333333333,2
"OSCP1",2,0,18,20,10,2
"OSGIN1",2,1,17,20,10,3
"OSTC",2,0,9,11,18.1818181818182,2
"OSTF1",2,1,16,19,10.5263157894737,3
"OVCA2",2,1,30,33,6.06060606060606,3
"OXCT1",2,1,5,8,25,3
"OXCT1-AS1",2,1,5,8,25,3
"OXNAD1",2,1,6,9,22.2222222222222,3
"OXSM",2,3,40,45,4.44444444444444,5
"P2RY1",2,3,7,12,16.6666666666667,5
"P2RY2",2,0,1,3,66.6666666666667,2
"PADI1",2,0,6,8,25,2
"PADI4",2,0,14,16,12.5,2
"PANK2",2,0,5,7,28.5714285714286,2
"PANK4",2,0,6,8,25,2
"PAPD7",2,0,32,34,5.88235294117647,2
"PAPSS1",2,0,10,12,16.6666666666667,2
"PAQR6",2,0,5,7,28.5714285714286,2
"PARN",2,0,7,9,22.2222222222222,2
"PARP1",2,0,6,8,25,2
"PARP4",2,0,9,11,18.1818181818182,2
"PARS2",2,0,6,8,25,2
"PARVB",2,0,6,8,25,2
"PATL1",2,0,13,15,13.3333333333333,2
"PAX4",2,0,14,16,12.5,2
"PAXBP1",2,0,7,9,22.2222222222222,2
"PAXIP1",2,1,24,27,7.40740740740741,3
"PAXIP1-AS1",2,1,24,27,7.40740740740741,3
"PCBD1",2,0,16,18,11.1111111111111,2
"PCCB",2,1,17,20,10,3
"PCDH12",2,2,25,29,6.89655172413793,4
"PCDHA1",2,0,15,17,11.7647058823529,2
"PCDHA10",2,0,15,17,11.7647058823529,2
"PCDHA14",2,0,15,17,11.7647058823529,2
"PCDHA2",2,0,23,25,8,2
"PCDHA3",2,0,21,23,8.69565217391304,2
"PCDHA4",2,0,16,18,11.1111111111111,2
"PCDHA5",2,0,20,22,9.09090909090909,2
"PCDHA6",2,0,20,22,9.09090909090909,2
"PCDHA9",2,0,21,23,8.69565217391304,2
"PCDHB14",2,0,28,30,6.66666666666667,2
"PCDHB16",2,0,20,22,9.09090909090909,2
"PCDHB18",2,0,28,30,6.66666666666667,2
"PCDHB6",2,0,4,6,33.3333333333333,2
"PCDHB7",2,1,31,34,5.88235294117647,3
"PCDHGA3",2,0,19,21,9.52380952380952,2
"PCMTD1",2,0,20,22,9.09090909090909,2
"PCNXL4",2,0,7,9,22.2222222222222,2
"PDE4C",2,0,5,7,28.5714285714286,2
"PDE4DIP",2,0,8,10,20,2
"PDE6A",2,0,11,13,15.3846153846154,2
"PDIK1L",2,0,20,22,9.09090909090909,2
"PDK2",2,0,3,5,40,2
"PEAK1",2,0,5,7,28.5714285714286,2
"PEAR1",2,0,20,22,9.09090909090909,2
"PELI2",2,0,26,28,7.14285714285714,2
"PELO",2,1,18,21,9.52380952380952,3
"PEX10",2,0,10,12,16.6666666666667,2
"PEX19",2,1,11,14,14.2857142857143,3
"PEX2",2,2,14,18,11.1111111111111,4
"PFAS",2,0,6,8,25,2
"PFKFB2",2,0,25,27,7.40740740740741,2
"PFKM",2,1,8,11,18.1818181818182,3
"PGBD4",2,0,7,9,22.2222222222222,2
"PGM2L1",2,0,2,4,50,2
"PHACTR4",2,0,4,6,33.3333333333333,2
"PHB2",2,2,12,16,12.5,4
"PHC1",2,0,2,4,50,2
"PHC2",2,0,14,16,12.5,2
"PHF21A",2,0,12,14,14.2857142857143,2
"PHLDB3",2,0,3,5,40,2
"PHOX2A",2,1,20,23,8.69565217391304,3
"PI4KA",2,0,3,5,40,2
"PIBF1",2,1,10,13,15.3846153846154,3
"PICALM",2,1,37,40,5,3
"PIGO",2,1,15,18,11.1111111111111,3
"PIGT",2,0,10,12,16.6666666666667,2
"PIK3CB",2,1,6,9,22.2222222222222,3
"PITPNA",2,0,7,9,22.2222222222222,2
"PITPNA-AS1",2,0,9,11,18.1818181818182,2
"PITPNC1",2,0,5,7,28.5714285714286,2
"PITPNM2",2,0,14,16,12.5,2
"PITX3",2,0,13,15,13.3333333333333,2
"PKD1",2,1,9,12,16.6666666666667,3
"PKD2L2",2,0,11,13,15.3846153846154,2
"PKM",2,1,6,9,22.2222222222222,3
"PKP4",2,0,13,15,13.3333333333333,2
"PLA2G12A",2,0,9,11,18.1818181818182,2
"PLA2G15",2,1,13,16,12.5,3
"PLA2G16",2,0,2,4,50,2
"PLA2G1B",2,0,4,6,33.3333333333333,2
"PLA2G4A",2,2,16,20,10,4
"PLAUR",2,0,15,17,11.7647058823529,2
"PLCL1",2,0,21,23,8.69565217391304,2
"PLD1",2,0,10,12,16.6666666666667,2
"PLEKHA2",2,1,22,25,8,3
"PLEKHG3",2,0,7,9,22.2222222222222,2
"PLEKHG6",2,0,17,19,10.5263157894737,2
"PLEKHJ1",2,0,7,9,22.2222222222222,2
"PLEKHM3",2,0,21,23,8.69565217391304,2
"PLGRKT",2,3,17,22,9.09090909090909,5
"PLIN3",2,0,4,6,33.3333333333333,2
"PLK2",2,1,34,37,5.40540540540541,3
"PLK3",2,0,6,8,25,2
"PLOD2",2,5,14,21,9.52380952380952,7
"PLSCR5",2,6,11,19,10.5263157894737,8
"PLSCR5-AS1",2,5,10,17,11.7647058823529,7
"PLXNA1",2,0,4,6,33.3333333333333,2
"PMF1",2,0,12,14,14.2857142857143,2
"PMF1-BGLAP",2,0,12,14,14.2857142857143,2
"PML",2,0,9,11,18.1818181818182,2
"PNMA1",2,0,9,11,18.1818181818182,2
"POGZ",2,0,16,18,11.1111111111111,2
"POLA2",2,0,5,7,28.5714285714286,2
"POLH",2,0,3,5,40,2
"POLQ",2,0,15,17,11.7647058823529,2
"POLR1D",2,0,5,7,28.5714285714286,2
"POLR2H",2,1,17,20,10,3
"POLR3B",2,1,16,19,10.5263157894737,3
"POLR3E",2,0,6,8,25,2
"POR",2,0,9,11,18.1818181818182,2
"POU1F1",2,3,12,17,11.7647058823529,5
"POU2F1",2,1,5,8,25,3
"POU3F1",2,0,17,19,10.5263157894737,2
"PP13439",2,0,10,12,16.6666666666667,2
"PPARG",2,2,32,36,5.55555555555556,4
"PPARGC1B",2,0,4,6,33.3333333333333,2
"PPCDC",2,0,8,10,20,2
"PPIAP28",2,0,6,8,25,2
"PPL",2,1,23,26,7.69230769230769,3
"PPM1F",2,0,10,12,16.6666666666667,2
"PPP1CA",2,0,6,8,25,2
"PPP1R14BP2",2,0,9,11,18.1818181818182,2
"PPP1R21",2,0,28,30,6.66666666666667,2
"PPP2R2A",2,0,14,16,12.5,2
"PPP2R4",2,0,5,7,28.5714285714286,2
"PPP2R5C",2,0,13,15,13.3333333333333,2
"PPP2R5D",2,0,2,4,50,2
"PPWD1",2,1,21,24,8.33333333333333,3
"PRCP",2,6,30,38,5.26315789473684,8
"PRDM11",2,0,19,21,9.52380952380952,2
"PRDM2",2,0,5,7,28.5714285714286,2
"PRELP",2,0,16,18,11.1111111111111,2
"PRICKLE2-AS1",2,0,22,24,8.33333333333333,2
"PRKAA1",2,0,12,14,14.2857142857143,2
"PRKAG3",2,0,10,12,16.6666666666667,2
"PRKCB",2,0,12,14,14.2857142857143,2
"PROK1",2,0,6,8,25,2
"PROKR1",2,0,2,4,50,2
"PROSC",2,0,6,8,25,2
"PRPF40B",2,0,11,13,15.3846153846154,2
"PRR14",2,0,11,13,15.3846153846154,2
"PRR18",2,0,5,7,28.5714285714286,2
"PRR5",2,0,10,12,16.6666666666667,2
"PRR7",2,0,6,8,25,2
"PRRC2C",2,5,23,30,6.66666666666667,7
"PRSS23",2,0,14,16,12.5,2
"PRSS35",2,3,18,23,8.69565217391304,5
"PRSS51",2,0,9,11,18.1818181818182,2
"PRSS53",2,0,7,9,22.2222222222222,2
"PRUNE",2,0,5,7,28.5714285714286,2
"PSD",2,1,10,13,15.3846153846154,3
"PSD2",2,2,16,20,10,4
"PSMA6",2,0,4,6,33.3333333333333,2
"PSMB4",2,0,23,25,8,2
"PSMD6-AS2",2,0,17,19,10.5263157894737,2
"PSMD8",2,0,4,6,33.3333333333333,2
"PSPC1",2,3,18,23,8.69565217391304,5
"PSTPIP2",2,0,4,6,33.3333333333333,2
"PTGER4",2,0,27,29,6.89655172413793,2
"PTGS2",2,1,9,12,16.6666666666667,3
"PTPLAD2",2,0,2,4,50,2
"PTPN13",2,0,4,6,33.3333333333333,2
"PTPN6",2,2,8,12,16.6666666666667,4
"PYCARD",2,0,33,35,5.71428571428571,2
"PYDC1",2,0,28,30,6.66666666666667,2
"QPCT",2,0,15,17,11.7647058823529,2
"RAB20",2,1,17,20,10,3
"RAB27B",2,0,7,9,22.2222222222222,2
"RAB30",2,5,25,32,6.25,7
"RAB30-AS1",2,5,24,31,6.45161290322581,7
"RAB34",2,0,7,9,22.2222222222222,2
"RAB3GAP2",2,1,22,25,8,3
"RAB3IP",2,0,3,5,40,2
"RAB42",2,0,4,6,33.3333333333333,2
"RABL6",2,0,9,11,18.1818181818182,2
"RAD51",2,0,5,7,28.5714285714286,2
"RAD51-AS1",2,0,5,7,28.5714285714286,2
"RAD51C",2,2,4,8,25,4
"RAD9A",2,0,6,8,25,2
"RAI1",2,0,37,39,5.12820512820513,2
"RAMP1",2,0,41,43,4.65116279069767,2
"RANBP1",2,0,5,7,28.5714285714286,2
"RAPGEF1",2,0,21,23,8.69565217391304,2
"RAPGEF6",2,0,5,7,28.5714285714286,2
"RARS",2,2,12,16,12.5,4
"RASAL2",2,5,19,26,7.69230769230769,7
"RASAL2-AS1",2,5,19,26,7.69230769230769,7
"RASGRF1",2,0,7,9,22.2222222222222,2
"RASL10B",2,0,1,3,66.6666666666667,2
"RASSF8",2,0,8,10,20,2
"RASSF8-AS1",2,0,8,10,20,2
"RBKS",2,0,13,15,13.3333333333333,2
"RBL2",2,2,19,23,8.69565217391304,4
"RBM48",2,1,5,8,25,3
"RBPJ",2,0,13,15,13.3333333333333,2
"RCL1",2,0,4,6,33.3333333333333,2
"REEP3",2,3,23,28,7.14285714285714,5
"REM2",2,0,11,13,15.3846153846154,2
"REP15",2,0,6,8,25,2
"RER1",2,0,9,11,18.1818181818182,2
"RFC3",2,1,4,7,28.5714285714286,3
"RFT1",2,0,20,22,9.09090909090909,2
"RGCC",2,1,8,11,18.1818181818182,3
"RGP1",2,0,5,7,28.5714285714286,2
"RGS22",2,0,17,19,10.5263157894737,2
"RHAG",2,3,9,14,14.2857142857143,5
"RHBDD1",2,1,25,28,7.14285714285714,3
"RHOU",2,0,5,7,28.5714285714286,2
"RICTOR",2,0,16,18,11.1111111111111,2
"RILP",2,0,6,8,25,2
"RITA1",2,0,33,35,5.71428571428571,2
"RMI1",2,4,32,38,5.26315789473684,6
"RMND1",2,1,16,19,10.5263157894737,3
"RMND5B",2,1,7,10,20,3
"RN7SL104P",2,0,14,16,12.5,2
"RN7SL111P",2,0,6,8,25,2
"RN7SL393P",2,0,13,15,13.3333333333333,2
"RN7SL845P",2,1,20,23,8.69565217391304,3
"RNA5SP151",2,0,19,21,9.52380952380952,2
"RNA5SP192",2,0,8,10,20,2
"RNA5SP351",2,0,16,18,11.1111111111111,2
"RNA5SP440",2,0,3,5,40,2
"RNA5SP481",2,0,1,3,66.6666666666667,2
"RNASE9",2,0,8,10,20,2
"RNF122",2,4,31,37,5.40540540540541,6
"RNF130",2,1,19,22,9.09090909090909,3
"RNF14",2,2,25,29,6.89655172413793,4
"RNF149",2,0,21,23,8.69565217391304,2
"RNF157",2,0,8,10,20,2
"RNF181",2,0,0,2,100,2
"RNF2",2,1,6,9,22.2222222222222,3
"RNF207",2,1,28,31,6.45161290322581,3
"RNF25",2,0,10,12,16.6666666666667,2
"RNGTT",2,0,9,11,18.1818181818182,2
"RNU1-117P",2,1,6,9,22.2222222222222,3
"RNU1-19P",2,0,10,12,16.6666666666667,2
"RNU1-38P",2,0,24,26,7.69230769230769,2
"RNU1-58P",2,0,6,8,25,2
"RNU1-83P",2,0,1,3,66.6666666666667,2
"RNU105C",2,1,15,18,11.1111111111111,3
"RNU2-11P",2,0,3,5,40,2
"RNU2-14P",2,0,5,7,28.5714285714286,2
"RNU2-20P",2,1,8,11,18.1818181818182,3
"RNU2-2P",2,0,9,11,18.1818181818182,2
"RNU2-31P",2,1,14,17,11.7647058823529,3
"RNU2-43P",2,0,17,19,10.5263157894737,2
"RNU4-7P",2,1,4,7,28.5714285714286,3
"RNU5E-9P",2,0,12,14,14.2857142857143,2
"RNU6",2,0,10,12,16.6666666666667,2
"RNU6-1005P",2,1,9,12,16.6666666666667,3
"RNU6-101P",2,1,17,20,10,3
"RNU6-1029P",2,0,11,13,15.3846153846154,2
"RNU6-1058P",2,0,9,11,18.1818181818182,2
"RNU6-1080P",2,0,8,10,20,2
"RNU6-1111P",2,0,9,11,18.1818181818182,2
"RNU6-1181P",2,0,2,4,50,2
"RNU6-1198P",2,0,21,23,8.69565217391304,2
"RNU6-11P",2,4,21,27,7.40740740740741,6
"RNU6-1201P",2,0,4,6,33.3333333333333,2
"RNU6-1212P",2,0,3,5,40,2
"RNU6-1238P",2,0,6,8,25,2
"RNU6-128P",2,0,8,10,20,2
"RNU6-169P",2,0,2,4,50,2
"RNU6-172P",2,0,0,2,100,2
"RNU6-194P",2,0,3,5,40,2
"RNU6-196P",2,1,9,12,16.6666666666667,3
"RNU6-201P",2,0,10,12,16.6666666666667,2
"RNU6-213P",2,1,28,31,6.45161290322581,3
"RNU6-252P",2,0,13,15,13.3333333333333,2
"RNU6-258P",2,2,9,13,15.3846153846154,4
"RNU6-343P",2,0,5,7,28.5714285714286,2
"RNU6-372P",2,0,13,15,13.3333333333333,2
"RNU6-384P",2,0,2,4,50,2
"RNU6-430P",2,0,8,10,20,2
"RNU6-431P",2,0,9,11,18.1818181818182,2
"RNU6-440P",2,0,10,12,16.6666666666667,2
"RNU6-451P",2,1,17,20,10,3
"RNU6-456P",2,0,2,4,50,2
"RNU6-459P",2,0,20,22,9.09090909090909,2
"RNU6-494P",2,0,20,22,9.09090909090909,2
"RNU6-509P",2,1,14,17,11.7647058823529,3
"RNU6-541P",2,2,24,28,7.14285714285714,4
"RNU6-548P",2,0,3,5,40,2
"RNU6-560P",2,1,31,34,5.88235294117647,3
"RNU6-586P",2,0,5,7,28.5714285714286,2
"RNU6-601P",2,3,5,10,20,5
"RNU6-664P",2,0,9,11,18.1818181818182,2
"RNU6-672P",2,0,21,23,8.69565217391304,2
"RNU6-689P",2,0,6,8,25,2
"RNU6-752P",2,0,43,45,4.44444444444444,2
"RNU6-757P",2,0,5,7,28.5714285714286,2
"RNU6-773P",2,5,19,26,7.69230769230769,7
"RNU6-789P",2,3,31,36,5.55555555555556,5
"RNU6-78P",2,0,1,3,66.6666666666667,2
"RNU6-797P",2,0,7,9,22.2222222222222,2
"RNU6-807P",2,1,18,21,9.52380952380952,3
"RNU6-823P",2,0,6,8,25,2
"RNU6-840P",2,1,11,14,14.2857142857143,3
"RNU6-842P",2,1,26,29,6.89655172413793,3
"RNU6-872P",2,4,18,24,8.33333333333333,6
"RNU6-884P",2,0,5,7,28.5714285714286,2
"RNU6-888P",2,0,9,11,18.1818181818182,2
"RNU6-915P",2,0,2,4,50,2
"RNU6-920P",2,1,15,18,11.1111111111111,3
"RNU6-921P",2,0,25,27,7.40740740740741,2
"RNU6ATAC14P",2,0,3,5,40,2
"RNU6ATAC31P",2,0,15,17,11.7647058823529,2
"RNU6ATAC32P",2,1,11,14,14.2857142857143,3
"RNU6ATAC8P",2,0,6,8,25,2
"RNU7",2,3,13,18,11.1111111111111,5
"RNU7-109P",2,0,0,2,100,2
"RNU7-111P",2,0,9,11,18.1818181818182,2
"RNU7-124P",2,0,28,30,6.66666666666667,2
"RNU7-136P",2,0,0,2,100,2
"RNU7-151P",2,1,14,17,11.7647058823529,3
"RNU7-171P",2,0,5,7,28.5714285714286,2
"RNU7-172P",2,1,19,22,9.09090909090909,3
"RNU7-177P",2,0,11,13,15.3846153846154,2
"RNU7-195P",2,0,10,12,16.6666666666667,2
"RNU7-20P",2,0,5,7,28.5714285714286,2
"RNU7-57P",2,0,5,7,28.5714285714286,2
"ROMO1",2,0,15,17,11.7647058823529,2
"ROPN1L",2,0,43,45,4.44444444444444,2
"ROPN1L-AS1",2,0,43,45,4.44444444444444,2
"RORC",2,1,29,32,6.25,3
"RP1-102K2.6",2,0,2,4,50,2
"RP1-111C20.4",2,2,7,11,18.1818181818182,4
"RP1-120G22.11",2,1,28,31,6.45161290322581,3
"RP1-167A14.2",2,0,23,25,8,2
"RP1-212P9.3",2,0,14,16,12.5,2
"RP1-302G2.5",2,0,16,18,11.1111111111111,2
"RP1-3J17.3",2,1,25,28,7.14285714285714,3
"RP1-76B20.11",2,0,2,4,50,2
"RP1-76B20.12",2,0,2,4,50,2
"RP1-92O14.3",2,0,7,9,22.2222222222222,2
"RP11-103B5.2",2,0,4,6,33.3333333333333,2
"RP11-106M3.1",2,1,6,9,22.2222222222222,3
"RP11-106M3.2",2,1,6,9,22.2222222222222,3
"RP11-1070N10.3",2,0,4,6,33.3333333333333,2
"RP11-107N15.1",2,0,15,17,11.7647058823529,2
"RP11-109P14.10",2,0,15,17,11.7647058823529,2
"RP11-109P14.9",2,0,4,6,33.3333333333333,2
"RP11-110G21.1",2,0,20,22,9.09090909090909,2
"RP11-110G21.2",2,0,20,22,9.09090909090909,2
"RP11-112J3.15",2,0,5,7,28.5714285714286,2
"RP11-1148O4.2",2,0,9,11,18.1818181818182,2
"RP11-116G8.5",2,2,3,7,28.5714285714286,4
"RP11-118H4.3",2,0,6,8,25,2
"RP11-119B16.2",2,0,5,7,28.5714285714286,2
"RP11-122G18.5",2,0,2,4,50,2
"RP11-131L12.2",2,0,31,33,6.06060606060606,2
"RP11-131L23.1",2,0,2,4,50,2
"RP11-133L14.5",2,0,21,23,8.69565217391304,2
"RP11-141B14.1",2,2,30,34,5.88235294117647,4
"RP11-144L1.4",2,0,19,21,9.52380952380952,2
"RP11-145E5.5",2,2,33,37,5.40540540540541,4
"RP11-146F11.5",2,0,12,14,14.2857142857143,2
"RP11-149I23.3",2,0,2,4,50,2
"RP11-151H2.1",2,0,8,10,20,2
"RP11-159F24.3",2,0,10,12,16.6666666666667,2
"RP11-159H22.2",2,0,11,13,15.3846153846154,2
"RP11-159M11.2",2,0,3,5,40,2
"RP11-15A1.7",2,0,6,8,25,2
"RP11-162J8.2",2,0,14,16,12.5,2
"RP11-162J8.3",2,1,23,26,7.69230769230769,3
"RP11-167P22.3",2,1,12,15,13.3333333333333,3
"RP11-168K11.2",2,1,21,24,8.33333333333333,3
"RP11-169K16.9",2,0,4,6,33.3333333333333,2
"RP11-16B13.1",2,0,7,9,22.2222222222222,2
"RP11-16K12.1",2,0,6,8,25,2
"RP11-173P15.5",2,0,24,26,7.69230769230769,2
"RP11-173P15.7",2,0,15,17,11.7647058823529,2
"RP11-17A1.3",2,0,3,5,40,2
"RP11-17G12.3",2,0,10,12,16.6666666666667,2
"RP11-180K7.1",2,0,14,16,12.5,2
"RP11-182N22.8",2,1,15,18,11.1111111111111,3
"RP11-186N15.3",2,0,19,21,9.52380952380952,2
"RP11-18H7.1",2,1,12,15,13.3333333333333,3
"RP11-190C22.8",2,1,7,10,20,3
"RP11-190C22.9",2,0,9,11,18.1818181818182,2
"RP11-191A15.4",2,4,38,44,4.54545454545455,6
"RP11-191G24.1",2,2,13,17,11.7647058823529,4
"RP11-191L17.1",2,0,28,30,6.66666666666667,2
"RP11-196G11.1",2,0,7,9,22.2222222222222,2
"RP11-196G11.4",2,0,15,17,11.7647058823529,2
"RP11-197N18.2",2,0,6,8,25,2
"RP11-203B9.4",2,2,33,37,5.40540540540541,4
"RP11-209D14.2",2,3,22,27,7.40740740740741,5
"RP11-211G3.2",2,1,53,56,3.57142857142857,3
"RP11-214N9.1",2,1,11,14,14.2857142857143,3
"RP11-216B9.6",2,0,8,10,20,2
"RP11-216N14.8",2,0,25,27,7.40740740740741,2
"RP11-216N14.9",2,0,25,27,7.40740740740741,2
"RP11-219B4.5",2,3,16,21,9.52380952380952,5
"RP11-219E7.2",2,0,19,21,9.52380952380952,2
"RP11-219O3.2",2,1,6,9,22.2222222222222,3
"RP11-21A7A.3",2,0,5,7,28.5714285714286,2
"RP11-225N10.1",2,3,12,17,11.7647058823529,5
"RP11-227D13.1",2,2,18,22,9.09090909090909,4
"RP11-233G1.4",2,1,11,14,14.2857142857143,3
"RP11-247C2.2",2,0,6,8,25,2
"RP11-24C3.2",2,0,19,21,9.52380952380952,2
"RP11-254F7.2",2,0,10,12,16.6666666666667,2
"RP11-265D17.2",2,0,11,13,15.3846153846154,2
"RP11-266L9.1",2,0,13,15,13.3333333333333,2
"RP11-268P4.4",2,2,19,23,8.69565217391304,4
"RP11-276H7.3",2,0,3,5,40,2
"RP11-277B15.3",2,1,5,8,25,3
"RP11-277J6.2",2,1,7,10,20,3
"RP11-27K13.3",2,0,29,31,6.45161290322581,2
"RP11-284F21.10",2,1,12,15,13.3333333333333,3
"RP11-284F21.9",2,1,12,15,13.3333333333333,3
"RP11-285G1.9",2,0,11,13,15.3846153846154,2
"RP11-288L9.4",2,1,8,11,18.1818181818182,3
"RP11-296A18.3",2,0,4,6,33.3333333333333,2
"RP11-296P7.4",2,0,5,7,28.5714285714286,2
"RP11-297A16.2",2,0,27,29,6.89655172413793,2
"RP11-297D21.2",2,0,9,11,18.1818181818182,2
"RP11-297K8.2",2,0,7,9,22.2222222222222,2
"RP11-299G20.2",2,4,29,35,5.71428571428571,6
"RP11-306G20.1",2,1,6,9,22.2222222222222,3
"RP11-313A24.1",2,0,7,9,22.2222222222222,2
"RP11-317J10.2",2,3,25,30,6.66666666666667,5
"RP11-326K13.4",2,1,20,23,8.69565217391304,3
"RP11-331F9.4",2,0,1,3,66.6666666666667,2
"RP11-331K21.1",2,0,8,10,20,2
"RP11-337A23.3",2,2,32,36,5.55555555555556,4
"RP11-338C15.5",2,0,13,15,13.3333333333333,2
"RP11-33I11.2",2,0,8,10,20,2
"RP11-33N16.3",2,0,3,5,40,2
