"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","sens","CHR","MAPINFO","UCSC_RefGene_Name","UCSC_RefGene_Group","Relation_to_UCSC_CpG_Island"
"1216","cg13938959",0.359660246691194,0.481316306302785,2.69786975800142,0.0145546226296631,0.520199261728458,-3.94878649176935,"hypermethylated","1",834183,"","",""
"1217","cg13954548",0.308507336763095,0.348604311719668,2.17298708427077,0.0431163399080019,0.667529518245412,-4.95742948867238,"hypermethylated","19",47334060,"SNAR-E","TSS200",""
"1218","cg13958389",0.356633548635154,0.559930672125301,2.32846082711632,0.031509619436673,0.648172576127315,-4.67053058711182,"hypermethylated","3",11643630,"VGLL4;VGLL4","Body;Body",""
"1219","cg13969662",0.456472337147501,0.334669776996354,3.92681225320192,0.00095890069832828,0.151694974628944,-1.3057304216843,"hypermethylated","9",137662888,"COL5A1","Body","S_Shelf"
"1220","cg13977486",0.347221738662499,0.312478644589454,3.05039931295037,0.00677914075576455,0.375508106178543,-3.21897162727808,"hypermethylated","10",104211296,"C10orf95;C10orf95","5'UTR;1stExon","S_Shore"
"1221","cg13979562",0.487853317531262,0.226581344540392,4.48576059903726,0.000274078395996426,0.0769888267375655,-0.0594395048791174,"hypermethylated","9",138967844,"NACC2","5'UTR","S_Shore"
"1222","cg13980609",0.430047622316943,0.394886106917193,2.50977487653491,0.0216609725939304,0.594649990860571,-4.32270996945381,"hypermethylated","11",66883117,"","","N_Shelf"
"1223","cg13981360",-0.343085112761548,0.321164199690455,-2.17536917557867,0.0429122027167569,0.667529518245412,-4.95311964067823,"hypomethylated","15",78113237,"","","S_Shore"
"1224","cg13982823",0.369934679711092,0.270276732362042,3.5074342605353,0.00245812800714744,0.233368138734255,-2.23298977089137,"hypermethylated","13",31040574,"HMGB1","TSS1500",""
"1225","cg13984746",0.322481508008962,0.373745899092641,2.35699614115385,0.0297230335918371,0.64484882294029,-4.61669113901865,"hypermethylated","17",80398412,"HEXDC","Body","S_Shore"
"1226","cg13990947",0.382237253189763,0.380440958823772,2.50775750523577,0.0217525436205931,0.595420309422004,-4.32665174672707,"hypermethylated","9",19128801,"PLIN2","TSS1500","S_Shore"
"1227","cg13991834",0.354155243001026,0.449421274176808,2.10662240950727,0.049172592969946,0.674008737034864,-5.07636894563958,"hypermethylated","1",114430280,"BCL2L15","TSS200",""
"1228","cg14001992",0.35039596010824,0.209933027569244,4.56059625948115,0.0002320204876935,0.0707372681991099,0.107175691935426,"hypermethylated","4",154073813,"TRIM2","TSS1500","N_Shore"
"1229","cg14004921",0.326351398676658,0.282766131406657,4.10507826001314,0.000642459692088306,0.123392568851393,-0.908538211319321,"hypermethylated","9",140023416,"","","N_Shore"
"1230","cg14005217",0.325940473464008,0.492109569500474,3.30828458172797,0.00383344950320997,0.291816982333008,-2.66687391135842,"hypermethylated","16",3029753,"PKMYT1;PKMYT1","5'UTR;5'UTR","Island"
"1231","cg14007090",0.48581660808135,0.460804601043559,3.94057284933352,0.0009296983588955,0.148978848407848,-1.27510869522591,"hypermethylated","20",60915009,"LAMA5","Body","S_Shelf"
"1232","cg14010720",0.338484944702742,0.329660847252641,2.79942897657926,0.0117053174261069,0.479729322194935,-3.74205984238924,"hypermethylated","20",62168878,"PTK6","TSS200","S_Shore"
"1233","cg14024889",0.418400632845286,0.324477229380315,5.00060959837924,8.78662152498708e-05,0.0418413338212567,1.08133966426162,"hypermethylated","19",17633905,"FAM129C;FAM129C","TSS1500;TSS1500","S_Shore"
"1234","cg14028400",-0.328529955231025,0.748013070375769,-3.46984120022736,0.00267375484665795,0.243957360555681,-2.31530164252196,"hypomethylated","6",28793656,"","",""
"1235","cg14034325",0.461485190873384,0.401630453245597,3.28409140256766,0.00404523655374221,0.299058417100979,-2.71918386149885,"hypermethylated","10",43891459,"HNRNPF;HNRNPF;HNRNPF;HNRNPF;HNRNPF;HNRNPF","5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR","N_Shore"
"1236","cg14039237",0.338029183764049,0.331685199349964,3.16871084717584,0.00522379245528284,0.335003887167542,-2.96726375015957,"hypermethylated","9",130833354,"SLC25A25","Body","S_Shelf"
"1237","cg14039779",0.348984910689841,0.599764965733873,3.3867853627989,0.00321858481090146,0.267770904170843,-2.49651030490311,"hypermethylated","17",41857714,"DUSP3;C17orf105","TSS1500;TSS200","S_Shore"
"1238","cg14060519",0.3843874138197,0.552898778092266,2.33747621724872,0.0309346641251437,0.647138218392104,-4.65355867821707,"hypermethylated","10",95222867,"MYOF;MYOF","Body;Body",""
"1239","cg14065109",0.347553000860331,0.358425989435755,3.08654386399344,0.00626145930695051,0.362635195946673,-3.14238511548629,"hypermethylated","21",47715006,"C21orf57","Body","N_Shelf"
"1240","cg14066471",0.373685104934744,0.249132750495954,2.98944728684845,0.00774776712680756,0.399156208003756,-3.34745809582734,"hypermethylated","17",72674297,"RAB37","Body",""
"1241","cg14082886",0.384335011571242,0.500963520727643,2.89170939562188,0.00958694612168659,0.439039486761213,-3.55161619386112,"hypermethylated","11",35164485,"CD44;CD44;CD44;CD44;CD44","Body;Body;Body;Body;Body","S_Shelf"
"1242","cg14085715",0.521429279011881,0.27049137460892,3.90241186069452,0.00101295789442887,0.155362675994096,-1.36000864812018,"hypermethylated","7",20257162,"MACC1","TSS200",""
"1243","cg14088142",0.307414134299878,0.143832645656478,4.01232214554468,0.000791260406271381,0.137913116844511,-1.11532618345213,"hypermethylated","5",138923113,"","",""
"1244","cg14092997",0.464982086180108,0.316468106853851,3.31527832854636,0.00377428232168526,0.289588809480875,-2.6517345379802,"hypermethylated","19",6425737,"KHSRP","TSS1500","Island"
"1245","cg14094027",0.302228115484938,0.221561039132266,2.18747185868122,0.0418886423069456,0.667529518245412,-4.93117992287408,"hypermethylated","12",120669080,"PXN;PXN;PXN","5'UTR;Body;Body",""
"1246","cg14107488",0.35323269302149,0.420170366333285,2.2386663741109,0.0378019183901383,0.665765593570405,-4.83759771406348,"hypermethylated","4",7033722,"TBC1D14;TBC1D14;TBC1D14","3'UTR;3'UTR;3'UTR",""
"1247","cg14110548",0.479119725972488,0.188863351069289,6.1512299497755,7.62544102514235e-06,0.0133377537376129,3.54892628477304,"hypermethylated","19",36393696,"HCST;HCST","Body;Body","S_Shelf"
"1248","cg14117219",0.334523545252202,0.231192796370234,2.48574534920556,0.0227756722587579,0.60328707602148,-4.36956115986413,"hypermethylated","9",94476689,"","",""
"1249","cg14119792",0.302101241085592,0.494902878443623,2.43170643400186,0.0254824379110681,0.622840656821207,-4.47410386104293,"hypermethylated","6",31021422,"HCG22","TSS1500",""
"1250","cg14120703",0.301037404769052,0.469913601329199,2.10635096282781,0.0491988797117611,0.674008737034864,-5.07685087424995,"hypermethylated","9",139416102,"NOTCH1","Body","N_Shore"
"1251","cg14121282",0.348731835308842,0.455724379467679,2.13680917113012,0.0463277524636128,0.673476902855793,-5.02254136564523,"hypermethylated","9",137268074,"RXRA","Body",""
"1252","cg14130977",0.309563101898791,0.2031442777439,2.42893804715554,0.0256289168529223,0.623556438311721,-4.47942832877822,"hypermethylated","22",19711023,"GP1BB;SEPT5","TSS200;3'UTR","Island"
"1253","cg14131038",0.381214613161372,0.461601650332918,2.68297797983771,0.0150244412998476,0.526684089604684,-3.97882925179811,"hypermethylated","2",106360709,"NCK2;NCK2","TSS1500;TSS1500","N_Shore"
"1254","cg14131824",0.420795077834013,0.550262193901276,2.60541975974622,0.0177140290866908,0.558432796889844,-4.13411108385563,"hypermethylated","17",1490487,"SLC43A2","Body","N_Shore"
"1255","cg14137381",0.359748079056681,0.42838549712309,2.18313255117088,0.042253031136381,0.667529518245412,-4.93905439374748,"hypermethylated","5",502291,"SLC9A3","Body","S_Shore"
"1256","cg14161359",-0.307711134538612,0.382103602722918,-2.71438312343513,0.0140500392211724,0.515224940022569,-3.91538946917875,"hypomethylated","11",30039031,"KCNA4","TSS1500","Island"
"1257","cg14177924",-0.358991386904867,0.410644592929992,-2.50172735024226,0.0220284382760772,0.598494433952157,-4.3384249908846,"hypomethylated","X",33744453,"","","Island"
"1258","cg14179389",0.364481290779348,0.38211629685587,2.25090213734444,0.0368810884798811,0.664060282801026,-4.81504833156002,"hypermethylated","1",92947961,"GFI1;GFI1;GFI1","Body;Body;Body","Island"
"1259","cg14182566",0.435122444059595,0.116516541648493,6.13426681016982,7.89597815429249e-06,0.0133377537376129,3.51363312617632,"hypermethylated","15",64126660,"HERC1","TSS1500","Island"
"1260","cg14184693",0.305044507303205,0.458647161734726,2.2789312509958,0.0348491279467971,0.660144789822026,-4.76313338954541,"hypermethylated","15",44085947,"SERF2;MIR1282","Body;Body","S_Shore"
"1261","cg14187844",-0.317535126263803,0.347334643352656,-2.30059278114126,0.0333502093808284,0.655173570703172,-4.72276825763165,"hypomethylated","12",114879847,"","","N_Shore"
"1262","cg14189583",0.369445331577602,0.155798171283399,6.21184902719233,6.73427514724873e-06,0.0133377537376129,3.67475314030867,"hypermethylated","19",42703852,"DEDD2","Body","Island"
"1263","cg14191466",0.524997747173021,0.241542125573356,4.73549380056038,0.000157432494022678,0.0560927114866882,0.495687572634307,"hypermethylated","14",103440432,"CDC42BPB","Body",""
"1264","cg14192259",0.315332005472047,0.150105563093532,4.26398529435406,0.00044986641479394,0.101643220033202,-0.553992297003278,"hypermethylated","12",133014881,"","","N_Shore"
"1265","cg14199423",0.370739570773224,0.4028668702389,3.34746444277726,0.00351335729953927,0.28047211723693,-2.58196214495678,"hypermethylated","12",6721892,"","",""
"1266","cg14202146",0.352382439134877,0.23865083965841,3.52012924380131,0.00238926999023165,0.229591856377154,-2.20515522124948,"hypermethylated","10",104182414,"FBXL15","Body","S_Shore"
"1267","cg14203118",0.312705263307552,0.0925846101760233,4.61649427756563,0.000204922975813488,0.0663901755831511,0.231494359028392,"hypermethylated","8",144680893,"EEF1D;EEF1D;TIGD5;EEF1D;EEF1D;EEF1D;EEF1D","TSS1500;TSS1500;1stExon;TSS1500;TSS1500;TSS1500;TSS1500","Island"
"1268","cg14215711",0.350915535031327,0.479178481088207,3.22099265074965,0.00465310511695918,0.316547279836266,-2.85514913676104,"hypermethylated","10",22894054,"PIP4K2A","Body",""
"1269","cg14219543",-0.323636714711307,0.467714764524802,-2.10423803980285,0.0494039307688661,0.674008737034864,-5.08060088431422,"hypomethylated","8",49442567,"","",""
"1270","cg14221171",-0.305976202567423,0.419913295847816,-2.27085813083306,0.0354235225146401,0.661353642168108,-4.77812305944128,"hypomethylated","7",97361759,"TAC1;TAC1;TAC1;TAC1","5'UTR;5'UTR;5'UTR;5'UTR","Island"
"1271","cg14226182",0.357751721795948,0.19314941125512,2.92840165946211,0.00885176330700175,0.423127261890876,-3.475254737182,"hypermethylated","3",158450251,"RARRES1;RARRES1;RARRES1;RARRES1","5'UTR;1stExon;1stExon;5'UTR","Island"
"1272","cg14228933",0.362079900770531,0.468392060977724,2.7035485187447,0.0143791820074722,0.518411830296068,-3.93731139950926,"hypermethylated","14",95837865,"","",""
"1273","cg14232851",-0.379466127254556,0.760670072416152,-3.78705390371181,0.00131276313412586,0.176033853241179,-1.61620021058792,"hypomethylated","9",80111634,"GNA14","Body",""
"1274","cg14233838",0.501400426351607,0.284093653234949,3.05910520211286,0.00665077002289174,0.371827332054465,-3.20055087266762,"hypermethylated","9",139548425,"","","Island"
"1275","cg14236443",0.441821907051116,0.444320870441105,3.50261209262049,0.00248479500975416,0.235007399910551,-2.24355770925798,"hypermethylated","17",943270,"ABR;ABR;ABR","Body;Body;Body",""
"1276","cg14236758",0.343838655913594,0.469209601430928,2.6627729766182,0.0156850380062023,0.535925757243029,-4.01947582486214,"hypermethylated","9",137252129,"RXRA","Body","Island"
"1277","cg14237301",0.305244218781458,0.697658117274685,2.17792229526653,0.0426943912287727,0.667529518245412,-4.94849728090773,"hypermethylated","16",28506477,"APOB48R","Body","N_Shelf"
"1278","cg14237903",0.380447354418991,0.234943450480381,2.8108051339729,0.01142169404127,0.474457360256034,-3.71871137128941,"hypermethylated","17",60729448,"MRC2","Body","N_Shore"
"1279","cg14242246",0.357871380512725,0.270049397507059,3.86432287641052,0.0011034973950213,0.160882375395999,-1.44467984241815,"hypermethylated","2",27434262,"C2orf28;C2orf28;SLC5A6;C2orf28;SLC5A6","TSS1500;TSS1500;5'UTR;TSS1500;Body","N_Shore"
"1280","cg14248715",-0.317345955433808,0.380603172748382,-2.40332751801764,0.0270218614792869,0.631733701119094,-4.52853789902695,"hypomethylated","14",57284096,"OTX2OS1","Body","Island"
"1281","cg14254720",0.317652045930784,0.286037875738634,2.9538926275084,0.00837340512112557,0.412079770857597,-3.42200219298448,"hypermethylated","1",90097981,"LRRC8C","TSS1500","N_Shore"
"1282","cg14255644",0.391843714316563,0.438000135631453,2.80877019489455,0.0114719385629768,0.475123352305189,-3.72289062802089,"hypermethylated","1",228289747,"C1orf35","Body","Island"
"1283","cg14258143",0.390336397102695,0.202736784474218,2.92980458106008,0.00882476313789759,0.422644730347311,-3.47232818726027,"hypermethylated","1",32714146,"FAM167B","Body","Island"
"1284","cg14263139",0.362186489163808,0.284684768518823,2.47907778013028,0.0230944055351449,0.606041714713444,-4.38252193773457,"hypermethylated","11",66104018,"RIN1","TSS200","S_Shore"
"1285","cg14274896",0.400247576535395,0.245024556867662,4.89764812493879,0.000110119902778791,0.0461399316668195,0.85443978772005,"hypermethylated","6",143833011,"FUCA2","TSS200","S_Shore"
"1286","cg14276125",0.360709135180308,0.518129940869849,2.33377207020832,0.0311697059956206,0.647265027058869,-4.66053619014993,"hypermethylated","11",67052759,"ADRBK1","Body","Island"
"1287","cg14279361",0.353800326078845,0.273521738936453,2.57963092231642,0.0187053848442336,0.569653061867963,-4.18528755999114,"hypermethylated","19",6721955,"C3","TSS1500",""
"1288","cg14283758",-0.461711538706329,0.6842961513023,-4.35259970594566,0.000368946930223465,0.0911057654686321,-0.356288877386745,"hypomethylated","4",299370,"","","S_Shore"
"1289","cg14287724",0.494652719356419,0.468760535758076,3.63753635485287,0.00183651244588216,0.204969273359204,-1.9469021662587,"hypermethylated","1",1105518,"","","N_Shelf"
"1290","cg14297772",0.311519591258843,0.378465409590265,2.2653111615668,0.0358232386075097,0.662824215416745,-4.78840513077956,"hypermethylated","2",119605210,"EN1;EN1","1stExon;5'UTR","Island"
"1291","cg14306994",0.357946291574276,0.59872054155683,2.35850541048409,0.0296312141159573,0.643565149845697,-4.61383375783881,"hypermethylated","X",49019804,"MAGIX;MAGIX;MAGIX;MAGIX","Body;Body;Body;TSS1500","Island"
"1292","cg14314744",-0.361356271678537,0.536151648486233,-2.99083366964255,0.00772431254694876,0.398550896653353,-3.34454522153449,"hypomethylated","6",100897445,"SIM1","Body","Island"
"1293","cg14327296",0.302408583905107,0.462165170654097,2.3455028770037,0.030430982726823,0.646042598979107,-4.63841846285264,"hypermethylated","14",101051064,"","","N_Shelf"
"1294","cg14351882",0.419508728717901,0.298448903657267,3.63359936787368,0.00185280451988971,0.205868541324427,-1.95558458012096,"hypermethylated","9",140061878,"GRIN1;GRIN1;GRIN1","Body;Body;Body","Island"
"1295","cg14363249",0.351324988412577,0.47663411839613,2.23562954596588,0.0380337183857068,0.666829129550222,-4.84318351493337,"hypermethylated","9",75213807,"TMC1","5'UTR",""
"1296","cg14367020",-0.364382690821923,0.503489192600092,-2.14999207838468,0.045133087167139,0.671236023481169,-4.99889032444238,"hypomethylated","6",99292286,"","","N_Shore"
"1297","cg14371731",0.369618714718831,0.388538399220899,2.24724076738305,0.0371544423825209,0.664060282801026,-4.82180318359557,"hypermethylated","10",81003175,"ZMIZ1","Body","Island"
"1298","cg14386691",0.335943852819419,0.140586145990063,4.50861416539872,0.000260474078305656,0.0747094313466291,-0.00853847189712642,"hypermethylated","14",23479657,"C14orf93;C14orf93;C14orf93","TSS1500;TSS1500;TSS1500","S_Shore"
"1299","cg14386728",-0.314585022223661,0.517963997154846,-2.4454662797586,0.024765948845537,0.618638967307253,-4.44759378825005,"hypomethylated","7",121941496,"FEZF1;FEZF1","3'UTR;3'UTR","S_Shore"
"1300","cg14387743",0.351764981883889,0.461356022368205,2.84509468290832,0.0106061911965903,0.45914553699271,-3.64811236989656,"hypermethylated","6",133056278,"VNN3;VNN3","TSS1500;TSS1500",""
"1301","cg14395060",0.378897374491919,0.522331167123496,2.43596524758232,0.0252586283964107,0.620812636095364,-4.46590682177443,"hypermethylated","22",32441170,"SLC5A1","Body","S_Shore"
"1302","cg14402591",0.316242095744568,0.413932751400451,2.72078418643164,0.0138589761090577,0.512160698530369,-3.90242064439384,"hypermethylated","19",4543487,"SEMA6B","3'UTR","Island"
"1303","cg14405768",0.304140152694017,0.597679359301474,2.25786165250945,0.03636660390702,0.663214311041065,-4.80219166767771,"hypermethylated","9",15147652,"","",""
"1304","cg14418756",0.345704259452741,0.459776849881669,2.12232037524723,0.0476739500715027,0.673610965779934,-5.04843470479647,"hypermethylated","10",134043618,"STK32C","Body","S_Shore"
"1305","cg14424963",0.340538881031597,0.339356019999523,3.15004934237156,0.00544362387999066,0.340670041059069,-3.00715600553845,"hypermethylated","9",139472899,"","",""
"1306","cg14426660",0.349378570889153,0.196117462791936,3.01154198878649,0.00738206075435133,0.390082079630313,-3.30098176416905,"hypermethylated","10",5488500,"NET1;NET1","Body;TSS200","Island"
"1307","cg14431165",0.393653433662231,0.32272722149415,3.18228794822723,0.00506933008047222,0.329607534200656,-2.93819796403236,"hypermethylated","6",44160222,"","",""
"1308","cg14434149",-0.347011278738792,0.668966592354236,-3.31948283020278,0.00373914508087009,0.289092890601653,-2.64262929970031,"hypomethylated","11",107578665,"SLN","5'UTR",""
"1309","cg14446942",0.49606421566722,0.319266967544721,4.852755415606,0.00012154698055654,0.0481059858323524,0.75528062506306,"hypermethylated","10",33248087,"ITGB1;ITGB1","TSS1500;TSS1500","S_Shore"
"1310","cg14452650",0.307708013366282,0.0953231097856103,4.38871870870964,0.000340336254129518,0.0878471041745383,-0.275733617500252,"hypermethylated","2",42396274,"EML4;EML4","TSS1500;TSS1500","N_Shore"
"1311","cg14467281",0.352722790600856,0.161596768359875,4.11777441401974,0.000624408065139871,0.121323619402909,-0.880219802719554,"hypermethylated","9",33044611,"SMU1","3'UTR","Island"
"1312","cg14468481",-0.376708721846093,0.478315715598595,-3.34339996578836,0.00354530171156978,0.28140396364674,-2.59078186487291,"hypomethylated","7",157561104,"PTPRN2;PTPRN2;PTPRN2","Body;Body;Body","Island"
"1313","cg14473743",0.426900489258505,0.375274517684735,2.44683198324139,0.0246958746815246,0.618355998124685,-4.44495846543321,"hypermethylated","3",13462496,"NUP210","TSS1500","S_Shore"
"1314","cg14487271",0.313652727215519,0.585248178667202,2.16364974742092,0.0439251119617921,0.668941731408965,-4.97429646233872,"hypermethylated","8",87354422,"WWP1","TSS1500","N_Shore"
"1315","cg14497491",0.347183337143266,0.185955319885974,3.76510267764113,0.00137913172529401,0.179917239738629,-1.6648584618111,"hypermethylated","17",77982477,"TBC1D16","Body","N_Shore"
"1316","cg14505174",0.316775106496046,0.320952901585832,2.44290138734479,0.0248980573126552,0.619090582636052,-4.45254111360961,"hypermethylated","20",62739062,"NPBWR2","TSS1500","S_Shore"
"1317","cg14505741",0.345243318147555,0.518758843128215,2.3531904478167,0.0299557376394213,0.646042598979107,-4.62389184077824,"hypermethylated","4",1202780,"LOC100130872-SPON2;LOC100130872","TSS200;TSS200","N_Shore"
"1318","cg14507310",0.447249044499878,0.295878081223411,4.38849460969023,0.000340506672557488,0.0878471041745383,-0.276233349788119,"hypermethylated","9",121285184,"","",""
"1319","cg14508093",0.449870033492582,0.366226385838261,3.41322858967656,0.00303419517500625,0.259994257313782,-2.43891873371365,"hypermethylated","9",98862825,"","",""
"1320","cg14509967",0.393218745520921,0.394685001576332,2.54268279839367,0.0202175984673468,0.585796984669074,-4.25819561953011,"hypermethylated","17",46679135,"LOC404266;LOC404266;LOC404266;LOC404266;HOXB6;LOC404266","Body;Body;Body;Body;5'UTR;Body","S_Shelf"
"1321","cg14522298",0.355276567980269,0.379030248557678,3.26099976735288,0.00425807393819466,0.305459277285096,-2.76902148159262,"hypermethylated","7",73645783,"","",""
"1322","cg14535531",0.363478512192001,0.26536160018318,3.12531758938086,0.00574892393866642,0.349551819912404,-3.05991820351636,"hypermethylated","18",52258182,"C18orf26","TSS1500",""
"1323","cg14541801",0.446257744838251,0.2325828784143,3.76858737518412,0.00136837676954689,0.179316831540826,-1.65713630088574,"hypermethylated","5",40437301,"","",""
"1324","cg14550985",0.303130836115559,0.362437741131604,2.24943746838767,0.036990215844922,0.664060282801026,-4.81775124021103,"hypermethylated","11",66104159,"RIN1","TSS200","S_Shore"
"1325","cg14552508",0.364086318372097,0.353117037123253,3.14122117296063,0.00555074174514188,0.343064199634539,-3.02600389635413,"hypermethylated","2",8628173,"","",""
"1326","cg14562523",0.302028060850003,0.375215122256444,2.66949392131562,0.0154622873834023,0.53208501257117,-4.00597008430376,"hypermethylated","21",43528734,"C21orf128;UMODL1;UMODL1","TSS200;Body;Body","S_Shore"
"1327","cg14563954",-0.309447825785419,0.576674774599699,-2.47968719325485,0.0230651002643819,0.606041714713444,-4.3813380410133,"hypomethylated","3",147141286,"","","N_Shore"
"1328","cg14570838",0.399341702137837,0.31234656471803,3.06307358421625,0.00659304237880934,0.370536886423297,-3.19214864184391,"hypermethylated","11",128562353,"FLI1;FLI1","TSS1500;TSS200","N_Shore"
"1329","cg14576824",0.382154965294216,0.27516667078105,2.9582565366114,0.00829406004282806,0.411278446441075,-3.41286940737953,"hypermethylated","1",213224402,"RPS6KC1;RPS6KC1","TSS200;TSS200","N_Shore"
"1330","cg14580628",0.407096429049016,0.334446174668382,2.76458097367779,0.0126167915164838,0.493858702706152,-3.81334648442441,"hypermethylated","5",43602116,"NNT;NNT","TSS1500;TSS1500","N_Shore"
"1331","cg14588642",0.36902304943934,0.146588460037986,4.931328744686,0.000102269810858978,0.0447247052438995,0.928745271815592,"hypermethylated","11",67139423,"LOC100130987;CLCF1;CLCF1","Body;Body;5'UTR","N_Shore"
"1332","cg14591123",0.414640113018321,0.28167923963874,2.98308841454264,0.00785623268945384,0.401941563892983,-3.36081259560571,"hypermethylated","3",38040395,"VILL","Body","Island"
"1333","cg14592794",0.456993569927026,0.271939896377818,4.01212216052214,0.000791616013247403,0.137913116844511,-1.11577178416658,"hypermethylated","17",26700958,"SARM1","Body","S_Shore"
"1334","cg14595786",0.310136510133435,0.234639464495018,2.45724182541461,0.0241678236666841,0.613425962980681,-4.42484686580903,"hypermethylated","19",51626986,"SIGLEC9","TSS1500",""
"1335","cg14599440",0.427710968987588,0.383427592283346,3.74886566135008,0.00143036609075624,0.182547584463798,-1.70082870011954,"hypermethylated","18",11909634,"MPPE1","TSS1500","S_Shore"
"1336","cg14603031",0.456914181154133,0.270407322235558,4.9244223732258,0.000103831674638865,0.0447553305388058,0.913514924345998,"hypermethylated","7",2563184,"LFNG;LFNG;LFNG;LFNG","Body;Body;Body;Body","N_Shore"
"1337","cg14605874",-0.382038209213259,0.449798538965147,-2.46471461315838,0.0237953097731412,0.610557690947819,-4.41038324128659,"hypomethylated","6",100915395,"","","N_Shore"
"1338","cg14611816",0.369740116276448,0.312075729789773,2.62196532626833,0.0171044535608814,0.552747108646511,-4.10115528954207,"hypermethylated","17",79068961,"BAIAP2;BAIAP2;BAIAP2;BAIAP2","Body;Body;Body;Body",""
"1339","cg14613594",0.301634028150747,0.568812471984693,3.43317532294426,0.00290203570064929,0.25441745010701,-2.39541219265818,"hypermethylated","20",1878646,"SIRPA;SIRPA;SIRPA","Body;Body;Body","S_Shelf"
"1340","cg14626483",0.37191951073248,0.535420891591409,2.94310164197054,0.00857277405480384,0.416935851715602,-3.44456526624624,"hypermethylated","18",74535991,"ZNF236","TSS200","S_Shore"
"1341","cg14632729",0.359783512186772,0.286840082329585,3.20736409412807,0.00479570139782687,0.322512860118763,-2.88442354784375,"hypermethylated","7",105755441,"","","S_Shelf"
"1342","cg14632941",0.304844454064547,0.502600333039598,2.26133124082768,0.0361125937703017,0.66285086279573,-4.79577379324376,"hypermethylated","4",42156182,"BEND4;BEND4","TSS1500;TSS1500","S_Shore"
"1343","cg14640244",0.36458334177953,0.382602989406131,2.72337864732522,0.0137822439664759,0.510772008720005,-3.89716050036217,"hypermethylated","9",139636493,"LCN10","Body","S_Shelf"
"1344","cg14642392",0.339279253056486,0.621734181008792,2.33138705107473,0.0313219210372524,0.647710726825276,-4.66502570340647,"hypermethylated","6",32026740,"TNXB","Body",""
"1345","cg14656297",0.330939072790292,0.166989969297933,3.11528424939365,0.0058774869520683,0.351696096780934,-3.08128781475562,"hypermethylated","9",71651331,"FXN;FXN;FXN","Body;Body;Body","S_Shore"
"1346","cg14661139",0.401078869476883,0.486130121205278,2.37246026317778,0.0287946639358162,0.640514298621665,-4.58736828297056,"hypermethylated","1",1195569,"UBE2J2;UBE2J2;LOC100128842;UBE2J2;UBE2J2","Body;Body;Body;Body;Body",""
"1347","cg14661383",0.308335828723627,0.124011692027224,2.63349707570873,0.0166914315598616,0.54927506967445,-4.07813058361807,"hypermethylated","1",228463720,"OBSCN;OBSCN","Body;Body","Island"
"1348","cg14674856",0.300191676355646,0.548539344292773,2.38841813278356,0.0278650349504803,0.635585256656443,-4.55700348284764,"hypermethylated","5",179220274,"LTC4S","TSS1500","N_Shelf"
"1349","cg14675881",0.343010687557985,0.153343795344666,5.27716397644792,4.81612724711105e-05,0.0306111823387248,1.68666853195264,"hypermethylated","2",43396331,"","","N_Shore"
"1350","cg14685356",0.311636580394461,0.424323318261498,2.43544909512195,0.0252856549029784,0.620918502624735,-4.46690066040445,"hypermethylated","6",152639548,"SYNE1;SYNE1;SYNE1","Body;TSS200;Body",""
"1351","cg14687145",0.458555103630613,0.293081732857562,3.29324464840115,0.00396379117795272,0.296211591440682,-2.69940417270459,"hypermethylated","2",29234537,"FAM179A","Body",""
"1352","cg14701108",0.412513628904518,0.584396340792852,2.1959923349983,0.0411815090356521,0.667529518245412,-4.91569146467784,"hypermethylated","2",3131293,"","",""
"1353","cg14707053",0.481041247759016,0.347567864256054,4.10976997484679,0.000635728618427804,0.12266862975509,-0.89807378082511,"hypermethylated","6",42019127,"TAF8","Body","S_Shore"
"1354","cg14708360",0.420437924302037,0.454652936095629,3.76503019969398,0.00137935630895409,0.179917239738629,-1.66501906542753,"hypermethylated","2",129396420,"","",""
"1355","cg14709479",-0.378907919406498,0.51740321565326,-2.41853147099069,0.0261866216638712,0.627477718656476,-4.49941570765671,"hypomethylated","1",1108924,"TTLL10","TSS1500","N_Shore"
"1356","cg14716686",0.460748727742094,0.426452547517314,2.74817473848859,0.0130690902059006,0.50159328695952,-3.84678234100388,"hypermethylated","21",30452862,"C21orf7","TSS200",""
"1357","cg14716968",-0.316714416960645,0.307777423978138,-2.19382710338185,0.0413601617610433,0.667529518245412,-4.91963072463853,"hypomethylated","11",84635906,"DLG2;DLG2","TSS1500;Body",""
"1358","cg14728380",0.300047842899737,0.25977198399931,2.11361413604639,0.0484999003999136,0.673610965779934,-5.06394279885508,"hypermethylated","17",80280330,"SECTM1","Body","S_Shore"
"1359","cg14754555",0.435157048799371,0.364331990697659,4.06970923406967,0.000695561762864374,0.129283445609243,-0.987412408352878,"hypermethylated","2",157292018,"GPD2;GPD2;GPD2","1stExon;TSS1500;5'UTR","N_Shore"
"1360","cg14757543",0.317318097872241,0.361031406710008,3.390822233878,0.00318973752633953,0.266553659436465,-2.48772465293309,"hypermethylated","22",28010428,"","","Island"
"1361","cg14760797",0.344300758341685,0.442123717141582,3.15543750615777,0.00537924039429901,0.33928004557794,-2.99564485129614,"hypermethylated","12",753199,"NINJ2","Body","S_Shore"
